Route No,Route Name,From Stop Name,Till Stop Name,Via Stop Name,Route Type,Bstop ID,Bstop Name,DIST KM,IN ACTIVE,DTL IN ACTIVE
150583,Pachal To Vaibhavwadi Via Ringewadi,Pachal,Vaibhavwadi,RINGEWADI,MO,9226,Kusur Bazarwadi,57,,
150583,Pachal To Vaibhavwadi Via Ringewadi,Pachal,Vaibhavwadi,RINGEWADI,MO,9274,Sonali,60,,
150583,Pachal To Vaibhavwadi Via Ringewadi,Pachal,Vaibhavwadi,RINGEWADI,MO,9291,Vaibhavwadi,63,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9824,Vengurle,,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9697,Lokhandewadi Titha,3,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9627,Dabholi Waingani Titha,6,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9620,Bowalekar Wadi,8,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9678,Khanoli Rawalnath Mandir,9,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9776,Sateri Mandir,11,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6458,Vetore Titha,12.8,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6457,Vetore High School,13.6,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6112,Adosewadi Fata,14.3,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6461,Wadiwarawade,16.6,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6423,Sativan,17.5,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6253,Kudal Old Bus Stand,25,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6237,Kudal St Depot,25.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6240,Kudal St Depot,26.5,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6206,Humarmala Rane Dukan,36.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6362,Oros Bus Stnad,39.5,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6226,Jaitapkar Colany,42,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6282,Kasal Balamwadi,43.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,6281,Kasal,44.5,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2889,Osargaon Godaoon,48,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2890,Osargaon Post,48.8,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2891,Osargaon Talav,51.7,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2692,Dangalwadi,52.8,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,3001,Wagade Gpo,53.7,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2786,Kankavli,58.9,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2768,Janavali Gavthanwadi,62.7,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2756,Humrat Titha,67,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2655,Belane,69.2,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2870,Nandgaon Datta Mandir,71.6,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2872,Nandgaon Nursary,75.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2673,Bramhan Wadi,78.9,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2982,Tarla,81.9,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,2796,Kasarde Buddhawadi,83.6,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9278,Tamhanarwadi,87.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9241,Nadhawade,89.8,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9213,Kasale Wadi,91.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9181,Bandhwadi,93.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9291,Vaibhavwadi,96.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9297,Water Tank,99.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9208,Jamadarwadi,102.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9212,Karul High School,103.6,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,9182,Bhattiwadi,105.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,23733,Gaganbawda,114.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,24105,Jambulnewadi,117,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,25662,Sangshi Fata,118.2,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,25139,Pargavkarwadi,121.3,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,30324,Asalaj Canteen,124,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,25155,Padalwadi Fata,127,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,30326,Andur Fata,130.3,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,24454,Khopadewadi,133.4,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,24894,Margaiwadi,135.9,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,25627,Salvan,138.7,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,26015,Vetwade Fata,139.5,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,24332,Kirve,142,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,24941,Mutkeshwar,144.9,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,24361,Kale Canteen,149.3,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,23390,Chinchvade,151.5,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,30585,Aadoor,154.2,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,23598,Donawade,160.2,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,24309,Khandsari,163,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,23694,Fulewadi Naka,164,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,25400,Rankala,165.8,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,23625,Dasara Chwok,168.4,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,24359,Kolhapur,170.5,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,25536,Shahu Market Yard,173.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,25699,Shiroli,177.2,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,23093,Atigre,186,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,23822,Ghodawat Knowledge City,192,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,24013,Hatkanangale,193,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,24134,Jaisingpur,208.3,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,33967,Miraj,229.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,32950,Shirdhon,260.3,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,32873,Kuchi,268.8,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,32930,Nagaj Fata,283.2,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,47534,Hatit,300.4,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,47617,Nazare Math,307.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,47679,Vatamare,309.8,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,47652,Sangola,323.6,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,43806,Khardi,343.2,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,43899,Pandharpur,358.5,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,43487,Penur Shed,383.2,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,43460,Mohol,395.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,49177,Bale,426.1,,
152031,Vengurle To Solapur Via Gaganbawda,Vengurle,Solapur,GAGANBAWDA,MO,48932,Solapur,426.3,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1800,Kunkavan,,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2882,Narwadi,2.9,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1649,Boudhawadi,5.8,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,9178,Ankur Nursary,9.9,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2942,Saliste Boudhawadi,11.8,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2844,Mail Stone,14.9,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2982,Tarla,18,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2797,Kasarde Fata,19.5,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1700,Darom,21.7,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1659,Burambawade Fata,24.7,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1752,Hasnadi,25.9,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2024,Undil Titha,27.7,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1706,Fanasgaon,28.7,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1738,Gowal Fata,30.8,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1739,Gowal,33.8,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1948,Patgaon,35.7,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1985,Somalewadi,38.1,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1762,Kaleshwar,42.9,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1776,Khiaratwadi,46.2,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1652,Baparde School,47.7,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1855,Mail Dagad,49.1,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1965,Rede Taka,51.9,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2054,Waghotan Tita,54.8,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1974,Sade Waghotan,55.8,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1875,Mond Titha,57.9,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1642,Bhairai Mandir,60.8,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2064,Zarkarwadi,61.9,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1896,Nadan Dispensry,65.4,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1855,Mail Dagad,66.8,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1903,Nadan Shala,67.4,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1625,Ambedkar Chouck,69.6,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2033,Vimaleshwar Fata,70.6,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1725,Ganesh Mandir,71.1,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2027,Veerwadi Fata,73,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2043,Wadatar Bridge,73.8,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,2014,Tarwadi Pimple Par,74.3,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1826,Kawalewadi Titha,75.2,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1759,Jamsande,77.5,,
152519,Kunkavan To Devgad Via Rede Taka,Kunkavan,Devgad,REDE TAKA,MO,1685,Devgad,80,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1685,Devgad,,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1759,Jamsande,3.4,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1774,Khakshi Titha,4.9,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1782,Khakshi Pool,5.2,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1689,Dabhole Bridge,6,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1952,Patthar,6.9,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1951,Patthar Phanas,8.6,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1750,Hanuman Mandir,10,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1670,Chirekhan,12,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1798,Kunkeshwar Fata,14.1,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1744,Hela,16,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1821,Kupalwadi,16.2,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1633,Aitan Bridge,16.9,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1680,Dalvi Wadi,17,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1963,Ranewadi,17.6,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1692,Dahibav Jambhuliche Sane,18,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1906,Naringre,18.5,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1908,Naringre High School,19.1,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1734,Giraval Parabwadi,21.1,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1880,Mithbav Pool,21.9,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1620,Aga Dukan,22,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1749,Hindale Gpo,23.1,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1745,Hindale Teen Pimpal,24.1,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1645,Banachi Koni,25.1,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1843,Munage Bhagvati Mandir,27.1,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1866,Munage High School,28,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1888,Matwad,29,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,88066,Aad Bandar,30,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1888,Matwad,30.1,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1866,Munage High School,30.2,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,2069,Modka Wad,30.3,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1848,Mashavi,30.6,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1717,Gadavwadi,31.5,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1848,Mashavi,32.4,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1959,Poyre Dattaguru Chouck,34.1,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1960,Poyre Suttarwadi,35.6,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1961,Poyre Gaothan,36.4,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,6743,Achara Par,37.2,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,6740,Achara,39.6,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,6743,Achara Par,41.8,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1848,Mashavi,43.2,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1840,Modka Vad,44.1,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1866,Munage High School,45.4,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1843,Munage Bhagvati Mandir,46.7,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1645,Banachi Koni,46.9,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1745,Hindale Teen Pimpal,49.2,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1784,Kalbhairav,52.1,,
152533,Devgad To Munage Bhagvati Mandir Via Hindale Gpo,Devgad,Munage Bhagvati Mandir,HINDALE GPO,MO,1876,Morve,54.1,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6756,Anganewadi,,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6757,Anganewadi Fata,3,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6769,Bagayat,6,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6907,Mahalaxmi,9,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6828,Ghumros School,11,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6752,Ambdos,14,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6824,Ghartanwadi,17,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6799,Chouke,20,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6829,Godyachiwadi,23,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6821,Gavaldeo Amba,26,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6979,Ravalnath Mandir,29,,
152598,Anganewadi To Hubalicha Mal Via Chouke,Anganewadi,Hubalicha Mal,CHOUKE,MO,6856,Hubalicha Mal,32,,
152969,Kudal To Parule Via Kushewada,Kudal St Depot,Parule,KUSHEWADA,MO,6237,Kudal St Depot,,,
152969,Kudal To Parule Via Kushewada,Kudal St Depot,Parule,KUSHEWADA,MO,6351,Nerur Jakat,3,,
152969,Kudal To Parule Via Kushewada,Kudal St Depot,Parule,KUSHEWADA,MO,6333,Nerur Chavhata,6,,
152969,Kudal To Parule Via Kushewada,Kudal St Depot,Parule,KUSHEWADA,MO,6166,Desai Bungalow,9,,
152969,Kudal To Parule Via Kushewada,Kudal St Depot,Parule,KUSHEWADA,MO,6470,Walawal,10,,
152969,Kudal To Parule Via Kushewada,Kudal St Depot,Parule,KUSHEWADA,MO,6330,Mauli Mandir,12,,
152969,Kudal To Parule Via Kushewada,Kudal St Depot,Parule,KUSHEWADA,MO,6091,Ambegali School,15,,
152969,Kudal To Parule Via Kushewada,Kudal St Depot,Parule,KUSHEWADA,MO,6248,Kushewada,16,,
152969,Kudal To Parule Via Kushewada,Kudal St Depot,Parule,KUSHEWADA,MO,9826,Vetoba Mandir,18,,
152969,Kudal To Parule Via Kushewada,Kudal St Depot,Parule,KUSHEWADA,MO,9587,Adinarayan Mandir,19,,
152969,Kudal To Parule Via Kushewada,Kudal St Depot,Parule,KUSHEWADA,MO,9750,Parule,20,,
61550,Kudal St Depot  To Kelus Mobarwadi,Kudal St Depot,Kelus Mobarwadi,TENDOLI RAVALNATH MANDIR,MO,6240,Kudal St Depot,,,
61550,Kudal St Depot  To Kelus Mobarwadi,Kudal St Depot,Kelus Mobarwadi,TENDOLI RAVALNATH MANDIR,MO,6237,Kudal St Depot,1.5,,
61550,Kudal St Depot  To Kelus Mobarwadi,Kudal St Depot,Kelus Mobarwadi,TENDOLI RAVALNATH MANDIR,MO,6376,Pinguli Titha,4.3,,
61550,Kudal St Depot  To Kelus Mobarwadi,Kudal St Depot,Kelus Mobarwadi,TENDOLI RAVALNATH MANDIR,MO,6251,Karmal Galu,7.6,,
61550,Kudal St Depot  To Kelus Mobarwadi,Kudal St Depot,Kelus Mobarwadi,TENDOLI RAVALNATH MANDIR,MO,6304,Madyachiwadi Chinch,10.9,,
61550,Kudal St Depot  To Kelus Mobarwadi,Kudal St Depot,Kelus Mobarwadi,TENDOLI RAVALNATH MANDIR,MO,6258,Kumnos,14,,
61550,Kudal St Depot  To Kelus Mobarwadi,Kudal St Depot,Kelus Mobarwadi,TENDOLI RAVALNATH MANDIR,MO,6430,Tendoli Ravalnath Mandir,14.5,,
